"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"997","h.7..if.public.health.facilities.were.accessed..did.household.members.pay.to.access.health.services.at.public.health.facility.","a.1..household.displacement.status","I do not want to answer","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"1090","h.7..if.public.health.facilities.were.accessed..did.household.members.pay.to.access.health.services.at.public.health.facility.","a.1..household.displacement.status","I do not want to answer","Returnees",0.23728813559322,NA,0.128617578078039,0.345958693108402,NA,NA
"11113","h.7..if.public.health.facilities.were.accessed..did.household.members.pay.to.access.health.services.at.public.health.facility.","a.1..household.displacement.status","I do not know","Non-displaced",0.24,NA,0.180746084060756,0.299253915939243,NA,NA
"1278","h.7..if.public.health.facilities.were.accessed..did.household.members.pay.to.access.health.services.at.public.health.facility.","a.1..household.displacement.status","I do not know","Refugees",0.235294117647059,NA,0.0334352058767348,0.437153029417383,NA,NA
"1371","h.7..if.public.health.facilities.were.accessed..did.household.members.pay.to.access.health.services.at.public.health.facility.","a.1..household.displacement.status","I do not know","IDPs",0.269662921348315,NA,0.20439768287083,0.334928159825799,NA,NA
"1470","h.7..if.public.health.facilities.were.accessed..did.household.members.pay.to.access.health.services.at.public.health.facility.","a.1..household.displacement.status","I do not know","Migrants",0.428571428571429,NA,0.0615738482552698,0.795569008887587,NA,NA
"1570","h.7..if.public.health.facilities.were.accessed..did.household.members.pay.to.access.health.services.at.public.health.facility.","a.1..household.displacement.status","I do not know","Returnees",0.186440677966102,NA,0.0869554540707621,0.285925901861441,NA,NA
"1664","h.7..if.public.health.facilities.were.accessed..did.household.members.pay.to.access.health.services.at.public.health.facility.","a.1..household.displacement.status","No","Non-displaced",0.2,NA,0.14450362305065,0.25549637694935,NA,NA
"1763","h.7..if.public.health.facilities.were.accessed..did.household.members.pay.to.access.health.services.at.public.health.facility.","a.1..household.displacement.status","No","Refugees",0.411764705882353,NA,0.177560184056262,0.645969227708443,NA,NA
"1863","h.7..if.public.health.facilities.were.accessed..did.household.members.pay.to.access.health.services.at.public.health.facility.","a.1..household.displacement.status","No","IDPs",0.275280898876405,NA,0.209593429701,0.340968368051809,NA,NA
"1963","h.7..if.public.health.facilities.were.accessed..did.household.members.pay.to.access.health.services.at.public.health.facility.","a.1..household.displacement.status","No","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"2063","h.7..if.public.health.facilities.were.accessed..did.household.members.pay.to.access.health.services.at.public.health.facility.","a.1..household.displacement.status","No","Returnees",0.271186440677966,NA,0.157623706678841,0.384749174677092,NA,NA
"dependent.var62","h.8..if.yes..how.much.was.paid.","a.1..household.displacement.status",NA,"Returnees",19.921338382634,NA,19.6131854782668,20.2294912870012,NA,NA
"dependent.var123","h.8..if.yes..how.much.was.paid.","a.1..household.displacement.status",NA,"IDPs",19.002850234564,NA,18.9135625362553,19.0921379328726,NA,NA
"dependent.var220","h.8..if.yes..how.much.was.paid.","a.1..household.displacement.status",NA,"Non-displaced",20.1613400082043,NA,19.9213989550739,20.4012810613348,NA,NA
"dependent.var318","h.8..if.yes..how.much.was.paid.","a.1..household.displacement.status",NA,"Migrants",21.0636503067485,NA,21.0260743101123,21.1012263033846,NA,NA
"dependent.var417","h.8..if.yes..how.much.was.paid.","a.1..household.displacement.status",NA,"Refugees",18.5551835643361,NA,18.3748825504557,18.7354845782165,NA,NA
"1279","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","I do not want to answer","Non-displaced",0.25,NA,0.189923409679832,0.310076590320168,NA,NA
"2191","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","I do not want to answer","Refugees",0.117647058823529,NA,0,0.270969908733386,NA,NA
"3171","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","I do not want to answer","IDPs",0.303370786516854,NA,0.235762900437443,0.370978672596264,NA,NA
"4152","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","I do not want to answer","Migrants",0.285714285714286,NA,0,0.620735707862576,NA,NA
"5140","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","I do not want to answer","Returnees",0.254237288135593,NA,0.14300942644221,0.365465149828976,NA,NA
"6123","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","Yes","Non-displaced",0.235,NA,0.176174004043518,0.293825995956482,NA,NA
"7118","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","Yes","Refugees",0.235294117647059,NA,0.0334352058767348,0.437153029417383,NA,NA
"8115","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","Yes","IDPs",0.241573033707865,NA,0.178623756702383,0.304522310713347,NA,NA
"998","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","Yes","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"1091","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","Yes","Returnees",0.271186440677966,NA,0.157623706678841,0.384749174677092,NA,NA
"11114","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","I do not know ","Non-displaced",0.315,NA,0.250552629475397,0.379447370524603,NA,NA
"1280","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","I do not know ","Refugees",0.352941176470588,NA,0.125526638962853,0.580355713978323,NA,NA
"1372","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","I do not know ","IDPs",0.224719101123595,NA,0.16333453743788,0.286103664809311,NA,NA
"1471","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","I do not know ","Migrants",0.285714285714286,NA,0,0.620735707862576,NA,NA
"1571","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","I do not know ","Returnees",0.203389830508475,NA,0.100568984621212,0.306210676395737,NA,NA
"1665","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","No","Non-displaced",0.2,NA,0.14450362305065,0.25549637694935,NA,NA
"1764","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","No","Refugees",0.294117647058824,NA,0.0772863932946097,0.510948900823037,NA,NA
"1864","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","No","IDPs",0.230337078651685,NA,0.168415524742082,0.292258632561288,NA,NA
"1964","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","No","Migrants",0.285714285714286,NA,0,0.620735707862576,NA,NA
"2064","h.9..if.public.health.facilities.were.not.accessed..did.any.members.of.your.household.face.any.problems.associated.with.access..","a.1..household.displacement.status","No","Returnees",0.271186440677966,NA,0.157623706678841,0.384749174677092,NA,NA
"1281","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","No transportation available","Non-displaced",0.615945673488136,NA,0.570894273989665,0.660997072986606,NA,NA
"2192","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","No transportation available","Refugees",0.15045076956477,NA,0.0904091383096783,0.210492400819862,NA,NA
"3172","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","No transportation available","IDPs",0.469611756771124,NA,0.443668343622461,0.495555169919787,NA,NA
"4153","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","No transportation available","Migrants",0.127811860940695,NA,0.127811860940695,0.127811860940695,NA,NA
"5141","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","No transportation available","Returnees",0.423886880403435,NA,0.396851472888176,0.450922287918695,NA,NA
"6124","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","High transportation cost to health facilities","Non-displaced",0.566160552127041,NA,0.539575092673844,0.592746011580238,NA,NA
"7119","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","High transportation cost to health facilities","Refugees",0.939400345075814,NA,0.879328898844904,0.999471791306724,NA,NA
"8116","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","High transportation cost to health facilities","IDPs",0.528907682800415,NA,0.506888637584834,0.550926728015996,NA,NA
"999","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","High transportation cost to health facilities","Migrants",0.217280163599182,NA,0.217280163599182,0.217280163599182,NA,NA
"1092","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","High transportation cost to health facilities","Returnees",0.565620240445916,NA,0.4862301602824,0.645010320609431,NA,NA
"11115","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not accessible for people with disabilities (difficulty moving/seeing/hearing)","Non-displaced",0.514734582416379,NA,0.46823661053865,0.561232554294107,NA,NA
"1282","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not accessible for people with disabilities (difficulty moving/seeing/hearing)","Refugees",0.928105396665791,NA,0.868012326848182,0.9881984664834,NA,NA
"1373","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not accessible for people with disabilities (difficulty moving/seeing/hearing)","IDPs",0.414193943864126,NA,0.369958722061695,0.458429165666556,NA,NA
"1472","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not accessible for people with disabilities (difficulty moving/seeing/hearing)","Migrants",0.175613496932515,NA,0.138037500296395,0.213189493568636,NA,NA
"1572","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not accessible for people with disabilities (difficulty moving/seeing/hearing)","Returnees",0.580027281485792,NA,0.489134327534958,0.670920235436625,NA,NA
"1666","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities do not open all working days of the week","Non-displaced",0.480242436460004,NA,0.423107482473763,0.537377390446244,NA,NA
"1765","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities do not open all working days of the week","Refugees",0.232257732783345,NA,0.229133516908559,0.235381948658131,NA,NA
"1865","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities do not open all working days of the week","IDPs",0.644053753687904,NA,0.620365567479429,0.667741939896379,NA,NA
"1965","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities do not open all working days of the week","Migrants",0.341768916155419,NA,0.304192919519299,0.37934491279154,NA,NA
"2065","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities do not open all working days of the week","Returnees",0.474503893494097,NA,0.415182767140227,0.533825019847967,NA,NA
"2193","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not safe/risk of attack","Non-displaced",0.402381462099417,NA,0.349442714939555,0.455320209259279,NA,NA
"2249","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not safe/risk of attack","Refugees",0.403681570437743,NA,0.401195699095216,0.406167441780271,NA,NA
"2347","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not safe/risk of attack","IDPs",0.51604071977248,NA,0.49058352831639,0.541497911228569,NA,NA
"2447","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not safe/risk of attack","Migrants",0.322597137014315,NA,0.322597137014315,0.322597137014315,NA,NA
"2547","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not safe/risk of attack","Returnees",0.312236286919831,NA,0.220626858451172,0.403845715388491,NA,NA
"2644","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not accessible because of security situation on the journey/ roads not accessible","Non-displaced",0.528237010183888,NA,0.480138138977768,0.576335881390008,NA,NA
"2742","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not accessible because of security situation on the journey/ roads not accessible","Refugees",0.199241290263606,NA,0.196755418921079,0.201727161606133,NA,NA
"2840","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not accessible because of security situation on the journey/ roads not accessible","IDPs",0.482582545916062,NA,0.436631923742733,0.528533168089391,NA,NA
"2940","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not accessible because of security situation on the journey/ roads not accessible","Migrants",0.763548057259714,NA,0.725972060623593,0.801124053895834,NA,NA
"3040","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facilities are not accessible because of security situation on the journey/ roads not accessible","Returnees",0.344932734285324,NA,0.264801032507093,0.425064436063554,NA,NA
"3173","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facility is too far to be accessed","Non-displaced",0.523738077074888,NA,0.462588070337367,0.584888083812408,NA,NA
"3235","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facility is too far to be accessed","Refugees",0.685775335077756,NA,0.685775335077756,0.685775335077756,NA,NA
"3335","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facility is too far to be accessed","IDPs",0.549575724955479,NA,0.504495201465877,0.594656248445081,NA,NA
"3434","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facility is too far to be accessed","Migrants",0.399284253578732,NA,0.399284253578732,0.399284253578732,NA,NA
"3531","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Health facility is too far to be accessed","Returnees",0.428370201495076,NA,0.348229453228552,0.5085109497616,NA,NA
"3627","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Price of consultation/treatment (too expensive)","Non-displaced",0.504103061340382,NA,0.453770339001164,0.554435783679599,NA,NA
"3726","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Price of consultation/treatment (too expensive)","Refugees",0.669178559594136,NA,0.609107113363226,0.729250005825046,NA,NA
"3826","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Price of consultation/treatment (too expensive)","IDPs",0.468925673789969,NA,0.426846556185855,0.511004791394083,NA,NA
"3926","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Price of consultation/treatment (too expensive)","Migrants",0.1469836400818,NA,0.109407643445679,0.18455963671792,NA,NA
"4026","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Price of consultation/treatment (too expensive)","Returnees",0.327479578631411,NA,0.273269487887479,0.381689669375342,NA,NA
"4154","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Required types of service not available ","Non-displaced",0.487532300715516,NA,0.43173995894565,0.543324642485381,NA,NA
"4228","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Required types of service not available ","Refugees",0.117662854074066,NA,0.11453863819928,0.120787069948851,NA,NA
"4328","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Required types of service not available ","IDPs",0.489935511522207,NA,0.46756818329627,0.512302839748145,NA,NA
"4426","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Required types of service not available ","Migrants",0.04780163599182,NA,0.0102256393556994,0.0853776326279407,NA,NA
"4525","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Required types of service not available ","Returnees",0.430351129892305,NA,0.338564107839155,0.522138151945455,NA,NA
"4620","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","The waiting time was too long","Non-displaced",0.404791554582448,NA,0.370088361460027,0.439494747704869,NA,NA
"4720","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","The waiting time was too long","Refugees",0.765959756390187,NA,0.764067358836642,0.767852153943733,NA,NA
"4820","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","The waiting time was too long","IDPs",0.642182807059511,NA,0.620375797208548,0.663989816910475,NA,NA
"4920","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","The waiting time was too long","Migrants",0.460122699386503,NA,0.460122699386503,0.460122699386503,NA,NA
"5018","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","The waiting time was too long","Returnees",0.632262741693932,NA,0.553050548852677,0.711474934535188,NA,NA
"5142","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Absence of health workers","Non-displaced",0.488710123683544,NA,0.432154224584546,0.545266022782542,NA,NA
"5223","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Absence of health workers","Refugees",0.642726555983409,NA,0.582603696698402,0.702849415268416,NA,NA
"5323","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Absence of health workers","IDPs",0.431134628418786,NA,0.408402447526882,0.453866809310691,NA,NA
"5422","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Absence of health workers","Migrants",0.204498977505112,NA,0.204498977505112,0.204498977505112,NA,NA
"5520","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Absence of health workers","Returnees",0.328519327565429,NA,0.234636508607321,0.422402146523538,NA,NA
"5618","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of trust in health care providers","Non-displaced",0.567319063226483,NA,0.510831191440498,0.623806935012468,NA,NA
"5718","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of trust in health care providers","Refugees",0.255270404607105,NA,0.195147545322098,0.315393263892111,NA,NA
"5817","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of trust in health care providers","IDPs",0.570334303484571,NA,0.524790199921925,0.615878407047217,NA,NA
"5917","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of trust in health care providers","Migrants",0.833844580777096,NA,0.833844580777096,0.833844580777096,NA,NA
"6014","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of trust in health care providers","Returnees",0.352112407352647,NA,0.257609328287074,0.446615486418219,NA,NA
"6125","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of privacy","Non-displaced",0.543261672660525,NA,0.498744641256488,0.587778704064563,NA,NA
"6221","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of privacy","Refugees",0.665642103819829,NA,0.605600472564737,0.725683735074921,NA,NA
"6321","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of privacy","IDPs",0.589428341705871,NA,0.545559368778771,0.633297314632972,NA,NA
"6418","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of privacy","Migrants",0.795501022494888,NA,0.795501022494888,0.795501022494888,NA,NA
"6517","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of privacy","Returnees",0.534624911366968,NA,0.460001070366436,0.6092487523675,NA,NA
"6616","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of available medicines","Non-displaced",0.455401687584507,NA,0.405281566362357,0.505521808806658,NA,NA
"6716","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of available medicines","Refugees",0.195339191242844,NA,0.193446793689299,0.19723158879639,NA,NA
"6815","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of available medicines","IDPs",0.488746079525822,NA,0.465698415114266,0.511793743937378,NA,NA
"6915","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of available medicines","Migrants",0.460122699386503,NA,0.460122699386503,0.460122699386503,NA,NA
"7010","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of available medicines","Returnees",0.444068184636517,NA,0.363071779327005,0.52506458994603,NA,NA
"7120","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of space to receive patients (insufficient treatment facilities, beds, rooms, etc.)","Non-displaced",0.404944484480078,NA,0.352255590814305,0.457633378145851,NA,NA
"7218","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of space to receive patients (insufficient treatment facilities, beds, rooms, etc.)","Refugees",0.182450266805306,NA,0.179326050930521,0.185574482680092,NA,NA
"7318","h.10..if.yes.what.are.the.most.serious.problems.that.members.of.your.household.face.associated.with.access.to.public.health.facilities.and.or.services.in.the.last.60.days.","a.1..household.displacement.status","Lack of space to receive patients (insufficient treatment facilities, beds, rooms, etc.)","IDPs",0.554441432102703,NA,0.531498183831538,0.577384680373868,NA,NA
