"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"f_1.3","a_2","More than 2 hours","Hadramaut",0.195121951219512,NA,0.0720718144710359,0.318172087967988,"a1_metadata","a1_4"
"f_1.3","a_2","I do not know","Hadramaut",0.024390243902439,NA,-0.0235069568663709,0.072287444671249,"a1_metadata","a1_4"
"f_1.3","a_2","Water source is located at the property","Dhamar",0.192307692307692,NA,0.0839324196419781,0.300682964973407,"a1_metadata","a1_4"
"f_1.3","a_2","Less than 30 minutes","Dhamar",0.173076923076923,NA,0.0690463381314899,0.277107508022356,"a1_metadata","a1_4"
"f_1.3","a_2","Between 30 min and 1 hour","Dhamar",0.153846153846154,NA,0.0546312559713471,0.253061051720961,"a1_metadata","a1_4"
"f_1.3","a_2","Between 1 and 2 hours","Dhamar",0.211538461538462,NA,0.0992348225762933,0.32384210050063,"a1_metadata","a1_4"
"f_1.3","a_2","More than 2 hours","Dhamar",0.173076923076923,NA,0.0690463381314899,0.277107508022356,"a1_metadata","a1_4"
"f_1.3","a_2","I do not know","Dhamar",0.0961538461538462,NA,0.0150877071440484,0.177219985163644,"a1_metadata","a1_4"
"f_1.3","a_2","Water source is located at the property","Shabwah",0.192307692307692,NA,0.0839324196419782,0.300682964973406,"a1_metadata","a1_4"
"f_1.3","a_2","Less than 30 minutes","Shabwah",0.134615384615385,NA,0.0407596453448108,0.228471123885958,"a1_metadata","a1_4"
"f_1.3","a_2","Between 30 min and 1 hour","Shabwah",0.192307692307692,NA,0.0839324196419782,0.300682964973406,"a1_metadata","a1_4"
"f_1.3","a_2","Between 1 and 2 hours","Shabwah",0.153846153846154,NA,0.0546312559713471,0.253061051720961,"a1_metadata","a1_4"
"f_1.3","a_2","More than 2 hours","Shabwah",0.173076923076923,NA,0.0690463381314899,0.277107508022356,"a1_metadata","a1_4"
"f_1.3","a_2","I do not know","Shabwah",0.153846153846154,NA,0.0546312559713471,0.253061051720961,"a1_metadata","a1_4"
"f_1.3","a_2","Water source is located at the property","Sana'a",0.152173913043478,NA,0.0470234415058101,0.257324384581146,"a1_metadata","a1_4"
"f_1.3","a_2","Less than 30 minutes","Sana'a",0.108695652173913,NA,0.0175770955574919,0.199814208790334,"a1_metadata","a1_4"
"f_1.3","a_2","Between 30 min and 1 hour","Sana'a",0.195652173913043,NA,0.0795201438607569,0.31178420396533,"a1_metadata","a1_4"
"f_1.3","a_2","Between 1 and 2 hours","Sana'a",0.152173913043478,NA,0.0470234415058101,0.257324384581146,"a1_metadata","a1_4"
"f_1.3","a_2","More than 2 hours","Sana'a",0.304347826086957,NA,0.169647419054467,0.439048233119446,"a1_metadata","a1_4"
"f_1.3","a_2","I do not know","Sana'a",0.0869565217391304,NA,0.00446970539543,0.169443338082831,"a1_metadata","a1_4"
"f_1.3","a_2","Water source is located at the property","Aden",0.151515151515151,NA,0.0270438936430486,0.275986409387254,"a1_metadata","a1_4"
"f_1.3","a_2","Less than 30 minutes","Aden",0.181818181818182,NA,0.0479237342144632,0.3157126294219,"a1_metadata","a1_4"
"f_1.3","a_2","Between 30 min and 1 hour","Aden",0.212121212121212,NA,0.0702021427642627,0.354040281478161,"a1_metadata","a1_4"
"f_1.3","a_2","Between 1 and 2 hours","Aden",0.181818181818182,NA,0.0479237342144632,0.3157126294219,"a1_metadata","a1_4"
"f_1.3","a_2","More than 2 hours","Aden",0.151515151515151,NA,0.0270438936430486,0.275986409387254,"a1_metadata","a1_4"
"f_1.3","a_2","I do not know","Aden",0.121212121212121,NA,0.00791103975824294,0.234513202665999,"a1_metadata","a1_4"
"f_1.3","a_2","Water source is located at the property","Lahj",0.18,NA,0.0722197644594333,0.287780235540567,"a1_metadata","a1_4"
"f_1.3","a_2","Less than 30 minutes","Lahj",0.26,NA,0.136945221373498,0.383054778626502,"a1_metadata","a1_4"
"f_1.3","a_2","Between 30 min and 1 hour","Lahj",0.08,NA,0.00389120310762925,0.156108796892371,"a1_metadata","a1_4"
"f_1.3","a_2","Between 1 and 2 hours","Lahj",0.1,NA,0.0158377757919483,0.184162224208052,"a1_metadata","a1_4"
"f_1.3","a_2","More than 2 hours","Lahj",0.16,NA,0.0571520631762022,0.262847936823798,"a1_metadata","a1_4"
"f_1.3","a_2","I do not know","Lahj",0.22,NA,0.103787032412533,0.336212967587467,"a1_metadata","a1_4"
"f_1.3","a_2","Water source is located at the property","Marib",0.214285714285714,NA,0.0884421543016878,0.340129274269741,"a1_metadata","a1_4"
"f_1.3","a_2","Less than 30 minutes","Marib",0.0952380952380952,NA,0.00521072488449584,0.185265465591695,"a1_metadata","a1_4"
"f_1.3","a_2","Between 30 min and 1 hour","Marib",0.19047619047619,NA,0.0700454870919879,0.310906893860393,"a1_metadata","a1_4"
"f_1.3","a_2","Between 1 and 2 hours","Marib",0.214285714285714,NA,0.0884421543016878,0.340129274269741,"a1_metadata","a1_4"
"f_1.3","a_2","More than 2 hours","Marib",0.166666666666667,NA,0.0523694083267262,0.280963925006607,"a1_metadata","a1_4"
"f_1.3","a_2","I do not know","Marib",0.119047619047619,NA,0.0197271789981896,0.218368059097048,"a1_metadata","a1_4"
"f_1.3","a_2","Water source is located at the property","Al Maharah",0.137254901960784,NA,0.0416865339843343,0.232823269937234,"a1_metadata","a1_4"
"f_1.3","a_2","Less than 30 minutes","Al Maharah",0.117647058823529,NA,0.0281681470916505,0.207125970555408,"a1_metadata","a1_4"
"f_1.3","a_2","Between 30 min and 1 hour","Al Maharah",0.176470588235294,NA,0.0705977120931494,0.282343464377439,"a1_metadata","a1_4"
"f_1.3","a_2","Between 1 and 2 hours","Al Maharah",0.274509803921569,NA,0.150572030049091,0.398447577794046,"a1_metadata","a1_4"
"f_1.3","a_2","More than 2 hours","Al Maharah",0.0784313725490196,NA,0.00376625795186658,0.153096487146173,"a1_metadata","a1_4"
"f_1.3","a_2","I do not know","Al Maharah",0.215686274509804,NA,0.101460226956954,0.329912322062654,"a1_metadata","a1_4"
"f_1.3","a_2","Water source is located at the property","Al Dhale'e",0.0208333333333333,NA,-0.0200788589900251,0.0617455256566917,"a1_metadata","a1_4"
"f_1.3","a_2","Less than 30 minutes","Al Dhale'e",0.145833333333333,NA,0.044734819447977,0.24693184721869,"a1_metadata","a1_4"
"f_1.3","a_2","Between 30 min and 1 hour","Al Dhale'e",0.208333333333333,NA,0.0920022904165213,0.324664376250145,"a1_metadata","a1_4"
"f_1.3","a_2","Between 1 and 2 hours","Al Dhale'e",0.25,NA,0.125964587103427,0.374035412896573,"a1_metadata","a1_4"
"f_1.3","a_2","More than 2 hours","Al Dhale'e",0.0833333333333333,NA,0.0041634222473805,0.162503244419286,"a1_metadata","a1_4"
"f_1.3","a_2","I do not know","Al Dhale'e",0.291666666666667,NA,0.161467771288239,0.421865562045095,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Al Mahwit",20.2068965517241,NA,19.7578741756623,20.6559189277859,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Taizz",19.7068965517241,NA,19.2223997833959,20.1913933200524,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Hajjah",19.804347826087,NA,19.1993421378497,20.4093535143242,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Amran",19.7380952380952,NA,19.2379786985733,20.2382117776172,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Hadramaut",20.2641509433962,NA,19.6806092451278,20.8476926416646,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Raymah",19.6274509803922,NA,19.1427977649167,20.1121041958677,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Marib",19.530612244898,NA,18.9530994087294,20.1081250810665,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Al Dhale'e",19.8222222222222,NA,19.2238034587809,20.4206409856636,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Dhamar",20.3529411764706,NA,19.7936462331613,20.9122361197798,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Socotra",20.2553191489362,NA,19.6460249248984,20.864613372974,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Abyan",19.8048780487805,NA,19.1061379243593,20.5036181732016,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Al Jawf",20.3725490196078,NA,19.7789227183452,20.9661753208705,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Sa'ada",20.5675675675676,NA,19.9864830014203,21.1486521337148,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Al Bayda",20.3170731707317,NA,19.6844147321979,20.9497316092655,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Aden",20.6666666666667,NA,20.1454965404573,21.1878367928761,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Shabwah",19.8181818181818,NA,19.212728303705,20.4236353326586,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Amanat Al Asimah",20.1521739130435,NA,19.574316778015,20.730031048072,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Lahj",20.0377358490566,NA,19.4570403820564,20.6184313160568,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Ibb",19.921568627451,NA,19.3758531650888,20.4672840898131,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Al Hudaydah",20.05,NA,19.4715104472431,20.6284895527569,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Al Maharah",19.76,NA,19.2636582769052,20.2563417230948,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Sana'a",19.5909090909091,NA,18.9095749098416,20.2722432719766,"a1_metadata","a1_1"
"f_1.5","a_2",NA,"Aden",20.2295081967213,NA,19.6847080943364,20.7743082991062,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Socotra",20.0238095238095,NA,19.3377714158055,20.7098476318135,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Al Bayda",19.796875,NA,19.3687757096015,20.2249742903985,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Al Jawf",20.078431372549,NA,19.4750331945616,20.6818295505365,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Amran",20.375,NA,19.760441712397,20.989558287603,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Hadramaut",19.9230769230769,NA,19.3020927265586,20.5440611195952,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Ibb",20.04,NA,19.5029935179572,20.5770064820428,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Lahj",19.6538461538462,NA,18.7981883785128,20.5095039291796,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Sana'a",20.5833333333333,NA,19.9031958338864,21.2634708327803,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Al Hudaydah",20,NA,19.4862412859902,20.5137587140098,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Taizz",20.1944444444444,NA,19.5513793596399,20.837509529249,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Al Mahwit",19.8367346938775,NA,19.2557118086522,20.4177575791029,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Hajjah",20.3611111111111,NA,19.721214504224,21.0010077179982,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Al Dhale'e",19.9565217391304,NA,19.3205987410977,20.5924447371632,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Sa'ada",19.7105263157895,NA,18.9790853425238,20.4419672890552,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Amanat Al Asimah",19.92,NA,19.3357828345874,20.5042171654126,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Shabwah",20.2325581395349,NA,19.6993296193541,20.7657866597157,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Dhamar",20,NA,19.4138727972653,20.5861272027347,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Al Maharah",19.8292682926829,NA,19.2174517958184,20.4410847895475,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Abyan",19.5142857142857,NA,18.8696176124769,20.1589538160945,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Marib",19.4347826086957,NA,18.8676721619975,20.0018930553938,"a1_metadata","a1_3"
"f_1.5","a_2",NA,"Al Maharah",20.4117647058824,NA,19.8876402952803,20.9358891164844,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Sana'a",19.7428571428571,NA,19.2200040422497,20.2657102434646,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Amran",19.5918367346939,NA,19.0320851663244,20.1515883030633,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Raymah",20.6415094339623,NA,20.0392928892991,21.2437259786254,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Hadramaut",19.9090909090909,NA,19.3798609728606,20.4383208453212,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Dhamar",19.8636363636364,NA,19.15808009361,20.5691926336628,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Lahj",20.047619047619,NA,19.4392586385287,20.6559794567094,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Marib",19.8703703703704,NA,19.3050609555927,20.4356797851481,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Hajjah",20.156862745098,NA,19.5960909736415,20.7176345165546,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Al Mahwit",19.7205882352941,NA,19.2297881301981,20.2113883403902,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Al Bayda",20.4222222222222,NA,19.8395733043047,21.0048711401397,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Amanat Al Asimah",19.6904761904762,NA,19.1336729951214,20.247279385831,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Ibb",19.9387755102041,NA,19.3660731914059,20.5114778290023,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Taizz",19.6315789473684,NA,18.9645590566627,20.2985988380742,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Socotra",19.9375,NA,19.3498403087592,20.5251596912408,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Sa'ada",19.3823529411765,NA,18.6850189956597,20.0796868866932,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Shabwah",19.609756097561,NA,19.0018741527413,20.2176380423806,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Al Dhale'e",20.3409090909091,NA,19.6697077253407,21.0121104564775,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Al Hudaydah",20.2553191489362,NA,19.6637806836917,20.8468576141807,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Aden",19.8205128205128,NA,19.3716059170863,20.2694197239393,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Al Jawf",20.1086956521739,NA,19.4778362976706,20.7395550066772,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Abyan",20.1590909090909,NA,19.6416181744065,20.6765636437753,"a1_metadata","a1_2"
"f_1.5","a_2",NA,"Amanat Al Asimah",20.6,NA,20.0400102901314,21.1599897098686,"a1_metadata","a1_5"
"f_1.5","a_2",NA,"Sa'ada",20.2,NA,19.6376997148975,20.7623002851025,"a1_metadata","a1_5"
"f_1.5","a_2",NA,"Hadramaut",20.1730769230769,NA,19.5122869655606,20.8338668805932,"a1_metadata","a1_5"
"f_1.5","a_2",NA,"Taizz",19.9761904761905,NA,19.3920148425979,20.560366109783,"a1_metadata","a1_5"
"f_1.5","a_2",NA,"Al Bayda",20.0238095238095,NA,19.4098435898557,20.6377754577633,"a1_metadata","a1_5"
"f_1.5","a_2",NA,"Aden",19.7619047619048,NA,19.1880490391138,20.3357604846957,"a1_metadata","a1_5"
"f_1.5","a_2",NA,"Marib",19.7380952380952,NA,19.2291357088628,20.2470547673277,"a1_metadata","a1_5"
"f_1.5","a_2",NA,"Dhamar",19.8181818181818,NA,19.322213010447,20.3141506259166,"a1_metadata","a1_5"
"f_1.5","a_2",NA,"Lahj",19.6818181818182,NA,19.0746902483908,20.2889461152456,"a1_metadata","a1_5"
"f_1.5","a_2",NA,"Shabwah",20.4807692307692,NA,19.971597227197,20.9899412343415,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Amanat Al Asimah",19.7916666666667,NA,19.1909618691732,20.3923714641602,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Sana'a",20.5,NA,19.7980677748235,21.2019322251765,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Lahj",20.3,NA,19.77096529974,20.82903470026,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Dhamar",20.0961538461538,NA,19.6547323090142,20.5375753832935,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Al Dhale'e",20.1875,NA,19.523007215497,20.851992784503,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Ibb",20.3947368421053,NA,19.7872326704868,21.0022410137237,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Al Bayda",20.1351351351351,NA,19.5035305743811,20.7667396958892,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Al Maharah",20.2549019607843,NA,19.6342734701787,20.8755304513899,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Marib",20,NA,19.4573516546847,20.5426483453153,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Hadramaut",20.1951219512195,NA,19.5342846060216,20.8559592964174,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Aden",20.3333333333333,NA,19.5256397319182,21.1410269347484,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Abyan",20.0222222222222,NA,19.4362529201376,20.6081915243068,"a1_metadata","a1_4"
"f_1.5","a_2",NA,"Al Hudaydah",20.0754716981132,NA,19.4205778648035,20.730365531423,"a1_metadata","a1_4"
"f_1.8","a_2",NA,"Al Mahwit",19.948275862069,NA,19.4326113827187,20.4639403414192,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Taizz",19.7068965517241,NA,19.1854370393782,20.2283560640701,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Hajjah",19.7173913043478,NA,19.1341140342458,20.3006685744498,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Amran",20.1190476190476,NA,19.636442781249,20.6016524568462,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Hadramaut",20.7358490566038,NA,20.186765246882,21.2849328663255,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Raymah",20.1372549019608,NA,19.5801295200411,20.6943802838805,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Marib",20.1020408163265,NA,19.5743511035407,20.6297305291124,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Al Dhale'e",19.9111111111111,NA,19.3511009755033,20.4711212467189,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Dhamar",19.8627450980392,NA,19.2392674945661,20.4862227015123,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Socotra",20.063829787234,NA,19.6082572989277,20.5194022755403,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Abyan",19.609756097561,NA,18.9291574078652,20.2903547872568,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Al Jawf",20.3725490196078,NA,19.7663669265486,20.9787311126671,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Sa'ada",19.7837837837838,NA,19.1568862847695,20.4106812827981,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Al Bayda",20.1707317073171,NA,19.6235899233403,20.7178734912939,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Aden",19.9333333333333,NA,19.3782722934985,20.4883943731682,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Shabwah",19.8181818181818,NA,19.125163317633,20.5112003187306,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Amanat Al Asimah",19.9782608695652,NA,19.3235516271681,20.6329701119623,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Lahj",19.9622641509434,NA,19.4614764309873,20.4630518708995,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Ibb",20.3137254901961,NA,19.7580334695833,20.8694175108088,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Al Hudaydah",20.2,NA,19.5954910400279,20.8045089599721,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Al Maharah",19.7,NA,19.2339956877373,20.1660043122627,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Sana'a",20.4318181818182,NA,19.8429397079581,21.0206966556782,"a1_metadata","a1_1"
"f_1.8","a_2",NA,"Aden",20.0327868852459,NA,19.6154605445111,20.4501132259807,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Socotra",19.9761904761905,NA,19.3478588228082,20.6045221295727,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Al Bayda",19.875,NA,19.4140643904357,20.3359356095643,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Al Jawf",20.0588235294118,NA,19.4565032865048,20.6611437723187,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Amran",19.65,NA,19.064739307506,20.235260692494,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Hadramaut",19.8205128205128,NA,19.1341503320736,20.5068753089521,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Ibb",19.58,NA,18.9818586360161,20.1781413639839,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Lahj",20.6153846153846,NA,19.8460323646276,21.3847368661416,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Sana'a",20.0625,NA,19.507628052511,20.617371947489,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Al Hudaydah",20.1136363636364,NA,19.4062838264472,20.8209889008256,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Taizz",19.6111111111111,NA,19.0201336793257,20.2020885428965,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Al Mahwit",19.9387755102041,NA,19.3436954156902,20.533855604718,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Hajjah",20.25,NA,19.4560638488855,21.0439361511145,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Al Dhale'e",20.1086956521739,NA,19.5562513882331,20.6611399161147,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Sa'ada",20.2894736842105,NA,19.5617776502609,21.0171697181602,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Amanat Al Asimah",20,NA,19.4234553064434,20.5765446935566,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Shabwah",20.4418604651163,NA,19.927039357206,20.9566815730265,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Dhamar",20.1904761904762,NA,19.7615369149467,20.6194154660057,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Al Maharah",19.6341463414634,NA,19.0306030974752,20.2376895854517,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Abyan",20.1142857142857,NA,19.4930785924221,20.7354928361494,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Marib",19.5217391304348,NA,18.9350481307482,20.1084301301214,"a1_metadata","a1_3"
"f_1.8","a_2",NA,"Al Maharah",20.0588235294118,NA,19.5821593127334,20.5354877460901,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Sana'a",19.7714285714286,NA,19.1537950580567,20.3890620848005,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Amran",19.7959183673469,NA,19.2477800413041,20.3440566933898,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Raymah",20,NA,19.5366930182302,20.4633069817698,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Hadramaut",20.2363636363636,NA,19.6957908279809,20.7769364447464,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Dhamar",19.6363636363636,NA,19.0149625294943,20.257764743233,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Lahj",19.9047619047619,NA,19.3466724029849,20.4628514065389,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Marib",20.3148148148148,NA,19.754806535313,20.8748230943166,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Hajjah",19.9019607843137,NA,19.3863020039843,20.4176195646431,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Al Mahwit",19.8235294117647,NA,19.3429797693198,20.3040790542096,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Al Bayda",19.6888888888889,NA,19.1573164474445,20.2204613303333,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Amanat Al Asimah",19.4761904761905,NA,18.881606051015,20.070774901366,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Ibb",19.8775510204082,NA,19.3643353542255,20.3907666865908,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Taizz",20.2894736842105,NA,19.628680928842,20.9502664395791,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Socotra",20.25,NA,19.7362588039755,20.7637411960245,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Sa'ada",20.2941176470588,NA,19.5991704761844,20.9890648179333,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Shabwah",19.8292682926829,NA,19.1660147151274,20.4925218702384,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Al Dhale'e",19.75,NA,19.1760423117185,20.3239576882815,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Al Hudaydah",20.0425531914894,NA,19.5404023044497,20.5447040785291,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Aden",20.1538461538462,NA,19.5036861586896,20.8040061490027,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Al Jawf",19.7608695652174,NA,19.1420190698886,20.3797200605462,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Abyan",20.5909090909091,NA,20.0162684303004,21.1655497515178,"a1_metadata","a1_2"
"f_1.8","a_2",NA,"Amanat Al Asimah",20.38,NA,19.8147431580784,20.9452568419216,"a1_metadata","a1_5"
"f_1.8","a_2",NA,"Sa'ada",19.975,NA,19.2964567059335,20.6535432940665,"a1_metadata","a1_5"
"f_1.8","a_2",NA,"Hadramaut",19.6153846153846,NA,19.1129036581165,20.1178655726528,"a1_metadata","a1_5"
"f_1.8","a_2",NA,"Taizz",19.4285714285714,NA,18.8534213622449,20.003721494898,"a1_metadata","a1_5"
"f_1.8","a_2",NA,"Al Bayda",19.8333333333333,NA,19.2287827407734,20.4378839258933,"a1_metadata","a1_5"
"f_1.8","a_2",NA,"Aden",19.5952380952381,NA,19.0282261487604,20.1622500417158,"a1_metadata","a1_5"
"f_1.8","a_2",NA,"Marib",19.7142857142857,NA,19.0902375637794,20.338333864792,"a1_metadata","a1_5"
"f_1.8","a_2",NA,"Dhamar",20.7272727272727,NA,20.2149771354267,21.2395683191187,"a1_metadata","a1_5"
"f_1.8","a_2",NA,"Lahj",20.3181818181818,NA,19.7144073662242,20.9219562701395,"a1_metadata","a1_5"
"f_1.8","a_2",NA,"Shabwah",19.8076923076923,NA,19.2034267014032,20.4119579139814,"a1_metadata","a1_4"
"f_1.8","a_2",NA,"Amanat Al Asimah",19.9583333333333,NA,19.4268085117738,20.4898581548929,"a1_metadata","a1_4"
"f_1.8","a_2",NA,"Sana'a",20.3260869565217,NA,19.7809942412849,20.8711796717586,"a1_metadata","a1_4"
"f_1.8","a_2",NA,"Lahj",20.12,NA,19.6329698955813,20.6070301044187,"a1_metadata","a1_4"
"f_1.8","a_2",NA,"Dhamar",20.3269230769231,NA,19.8524124438784,20.8014337099677,"a1_metadata","a1_4"
"f_1.8","a_2",NA,"Al Dhale'e",20.4375,NA,19.8689862826546,21.0060137173454,"a1_metadata","a1_4"
"f_1.8","a_2",NA,"Ibb",20.2631578947368,NA,19.567022716747,20.9592930727267,"a1_metadata","a1_4"
"f_1.8","a_2",NA,"Al Bayda",20.027027027027,NA,19.5204738659691,20.533580188085,"a1_metadata","a1_4"
"f_1.8","a_2",NA,"Al Maharah",20.1960784313725,NA,19.6389530494528,20.7532038132923,"a1_metadata","a1_4"
"f_1.8","a_2",NA,"Marib",19.9047619047619,NA,19.3587957720632,20.4507280374606,"a1_metadata","a1_4"
